corte,id_avaluo,numero_finca,provincia,canton,distrito,zona,tipologia,perito_id,perito_activo,nivel_confiabilidad,accion_sugerida,moneda,valor_garantia,saldo,ltv,fecha_valor,dias_antiguedad,saldo_equivalente_crc,reglas_incumplidas,detalle,responsables,prioridad,entra_este_mes
2026-04,AV-2026-003678,4-822547-058,Heredia,San Rafael,San Rafael,GAM_PERIFERIA,Condominio horizontal,PER-005,SI,REVISAR,Verificación documental,USD,480670.00,,,2022-04-09,1482,,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,478,false
2026-04,AV-2026-003726,4-439937,Heredia,Sarapiquí,Puerto Viejo,RURAL,Casa de habitación,PER-006,SI,REVISAR,Verificación documental,CRC,386901000.00,220481671.75,0.5699,2023-02-05,1180,220481671.75,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,283,false
2026-04,AV-2026-003746,4-518823,Heredia,Heredia,Heredia,GAM_CENTRO,Casa de habitación,PER-001,SI,REVISAR,Verificación documental,CRC,372261000.00,179392181.76,0.4819,2024-02-11,809,179392181.76,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,304,false
2026-04,AV-2026-003770,1-810892,San José,Puriscal,Santiago,RURAL,Finca agrícola,PER-004,SI,REVISAR,Verificación documental,CRC,10321332000.00,,,2023-04-27,1099,,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,479,false
2026-04,AV-2026-003787,4-527241,Heredia,Sarapiquí,Puerto Viejo,RURAL,Casa de habitación,PER-006,SI,REVISAR,Verificación documental,CRC,473411000.00,228917839.86,0.4835,2022-02-17,1533,228917839.86,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,281,false
2026-04,AV-2026-003792,3-343848,Cartago,La Unión,Tres Ríos,GAM_PERIFERIA,Bodega o nave industrial,PER-007,SI,REVISAR,Verificación documental,USD,8178458.00,4187519.84,0.512,2026-01-09,111,2135635118.3999999,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 4 km del centroide; observado 89.8 km,Perito Revisor,170,false
2026-04,AV-2026-003909,1-674997-321,San José,Curridabat,Curridabat,GAM_CENTRO,Condominio horizontal,PER-004,SI,REVISAR,Verificación documental,USD,326430.00,219473.95,0.6723,2022-01-28,1553,111931714.5,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,351,false
2026-04,AV-2026-003953,3-445310,Cartago,Turrialba,Turrialba,CIUDAD_INTERMEDIA,Bodega o nave industrial,PER-003,SI,REVISAR,Verificación documental,USD,407298.00,293162.47,0.7198,2026-02-25,64,149512859.7,R-06,R-06 La coordenada debe corresponder al distrito declarado: a menos de 10 km del centroide; observado 60.7 km,Perito Revisor,321,false
2026-04,AV-2026-004010,4-434586,Heredia,Santo Domingo,Santo Domingo,GAM_PERIFERIA,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,CRC,568085000.00,314328666.04,0.5533,2022-11-21,1256,314328666.04,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,242,false
2026-04,AV-2026-004012,1-444639,San José,Tibás,San Juan,GAM_CENTRO,Casa de habitación,PER-002,SI,REVISAR,Verificación documental,CRC,171282000.00,100047846.69,0.5841,2024-02-28,792,100047846.69,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,364,false
2026-04,AV-2026-004039,7-387955,Limón,Talamanca,Cahuita,COSTA,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,USD,897733.00,544331.92,0.6063,2022-07-08,1392,277609279.20000005,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,256,false
2026-04,AV-2026-004048,2-528016,Alajuela,Upala,Upala,RURAL,Casa de habitación,PER-003,SI,REVISAR,Verificación documental,CRC,383542000.00,221363430.96,0.5772,2022-08-14,1355,221363430.96,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,282,false
2026-04,AV-2026-004089,1-562201,San José,Escazú,Escazú,GAM_CENTRO,Casa de habitación,PER-007,SI,REVISAR,Verificación documental,CRC,379620000.00,205334583.81,0.5409,2023-10-28,915,205334583.81,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,292,false
2026-04,AV-2026-004130,3-629891,Cartago,Paraíso,Paraíso,GAM_PERIFERIA,Terreno baldío urbano,PER-008,SI,REVISAR,Verificación documental,CRC,79026000.00,59330493.70,0.7508,2024-01-24,827,59330493.7,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,393,false
2026-04,AV-2026-004149,1-933858-228,San José,Santa Ana,Santa Ana,GAM_CENTRO,Apartamento,PER-005,SI,REVISAR,Verificación documental,USD,122528.00,67412.00,0.5502,2023-10-14,929,34380120.0,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,410,false
2026-04,AV-2026-004157,4-525926,Heredia,Belén,San Antonio,GAM_CENTRO,Casa de habitación,PER-007,SI,REVISAR,Verificación documental,USD,912328.00,762822.06,0.8361,2022-03-05,1517,389039250.6,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,221,false
2026-04,AV-2026-004170,6-334787,Puntarenas,Garabito,Jacó,COSTA,Terreno baldío rural,PER-006,SI,REVISAR,Verificación documental,USD,3131184.00,,,2023-01-16,1200,,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,480,false
2026-04,AV-2026-004177,4-420839-308,Heredia,Heredia,Heredia,GAM_CENTRO,Apartamento,PER-007,SI,REVISAR,Verificación documental,USD,433635.00,230153.33,0.5308,2023-01-23,1193,117378198.3,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,345,false
2026-04,AV-2026-004200,1-137043,San José,Santa Ana,Santa Ana,GAM_CENTRO,Local comercial,PER-003,SI,REVISAR,Verificación documental,CRC,635958000.00,307176075.21,0.483,2021-05-12,1814,307176075.21,R-08,R-08 El avalúo no debe superar la vigencia de política: no anterior a 2024-04-30 (24 meses),Jefe de Garantías,246,false
